,f1,f2,f4,f25,f26,f27
5603,22,14,1,0,0,0
5604,33,20,2,1,0,0
5605,24,15,2,1,0,0
5606,27,19,1,0,0,0
5607,26,14,2,1,0,0
5608,65,19,2,0,4,0
5609,23,15,2,1,0,0
5610,39,30,3,1,0,0
5611,31,23,2,0,2,2
5612,53,12,2,0,2,1
5613,51,18,3,0,0,0
5614,60,33,3,0,6,0
5615,20,11,2,1,0,0
5616,69,20,3,0,0,0
5617,36,13,4,0,10,10
5618,81,27,1,0,2,0
5619,86,20,2,1,7,0
5620,44,12,2,1,4,0
5621,127,21,2,0,0,0
5622,91,15,3,0,3,0
5623,71,44,5,0,0,0
5624,104,28,4,0,24,0
5625,199,10,3,0,20,0
5626,154,31,4,1,27,10
5627,29,20,2,1,0,0
5628,43,35,2,0,0,0
5629,80,16,3,1,1,0
5630,88,21,3,1,0,0
5631,51,25,3,0,6,6
5632,24,16,2,0,1,1
5633,58,16,3,0,2,0
5634,88,20,2,1,0,0
5635,51,33,4,0,3,3
5636,36,27,2,1,0,0
5637,64,21,2,1,0,0
5638,56,19,2,0,0,0
5639,30,22,2,0,0,0
5640,71,21,2,0,4,0
5641,43,21,2,0,4,0
5642,81,31,2,0,0,0
5643,45,36,3,1,2,2
5644,95,15,3,0,10,0
5645,54,37,5,0,6,6
5646,48,22,3,0,0,0
5647,50,15,1,1,0,0
5648,58,16,2,1,1,0
5649,98,16,3,0,7,0
5650,73,28,4,1,6,0
5651,50,28,2,1,0,0
5652,79,31,3,1,0,0
5653,221,13,6,0,46,0
5654,47,7,2,0,0,0
5655,86,14,1,0,7,0
5656,50,41,3,1,5,5
5657,36,19,2,0,0,0
5658,20,12,1,0,0,0
5659,115,26,3,0,3,0
5660,51,18,3,0,1,0
5661,43,21,2,0,0,0
5662,42,34,2,0,1,1
5663,100,25,2,1,10,0
5664,34,26,2,0,0,0
5665,127,50,4,1,23,0
5666,33,14,2,1,4,2
5667,42,15,3,0,0,0
5668,109,21,2,1,6,0
5669,72,35,2,1,0,0
5670,72,38,4,0,0,0
5671,105,31,3,0,7,0
5672,63,29,5,1,1,1
5673,27,18,2,1,0,0
5674,77,16,2,1,13,0
5675,23,16,2,0,0,0
5676,30,21,2,1,0,0
5677,61,21,3,1,6,0
5678,21,14,2,0,0,0
5679,92,22,2,1,8,0
5680,22,14,2,1,0,0
5681,88,14,1,0,19,0
5682,41,15,2,1,0,0
5683,62,10,1,0,20,0
5684,26,18,2,0,0,0
5685,61,23,3,0,0,0
5686,74,27,2,1,8,0
5687,68,38,2,0,0,0
5688,31,23,2,0,0,0
5689,31,23,2,0,0,0
5690,81,24,4,0,4,0
5691,25,16,2,1,0,0
5692,60,17,2,0,2,0
5693,83,15,2,0,11,1
5694,57,20,4,0,0,0
5695,63,25,3,0,8,8
5696,38,13,2,1,0,0
5697,30,21,2,1,0,0
5698,98,13,3,1,10,0
5699,23,14,2,1,0,0
5700,103,15,1,0,20,0
5701,27,20,2,0,0,0
5702,32,25,2,0,0,0
5703,49,26,3,0,0,0
5704,29,21,3,0,0,0
5705,81,14,4,0,0,0
5706,75,37,4,1,8,0
5707,161,16,3,1,0,0
5708,78,50,4,1,12,0
5709,60,21,4,0,0,0
5710,34,15,1,0,0,0
5711,41,33,2,0,0,0
5712,70,21,3,1,0,0
5713,23,14,2,1,0,0
5714,63,9,1,0,0,0
5715,30,21,2,1,1,1
5716,30,23,2,0,3,3
5717,32,24,2,0,0,0
5718,130,6,4,1,16,0
5719,31,22,2,1,0,0
5720,61,27,3,1,8,0
5721,28,20,1,0,0,0
5722,99,15,2,1,6,0
5723,42,15,2,1,3,0
5724,47,17,1,1,4,0
5725,86,13,3,0,7,0
5726,30,22,2,0,0,0
5727,40,31,2,1,3,3
5728,36,17,3,1,0,0
5729,77,17,3,0,17,0
5730,106,19,2,0,6,0
5731,154,14,2,0,1,0
5732,56,20,3,0,0,0
5733,47,17,2,0,0,0
5734,28,17,2,0,0,0
5735,32,25,2,0,0,0
5736,26,19,2,0,0,0
5737,20,4,1,1,1,0
5738,78,22,3,0,5,0
5739,32,25,2,0,0,0
5740,22,13,2,1,0,0
5741,41,33,2,0,5,5
5742,61,19,2,0,2,0
5743,71,20,3,0,0,0
5744,35,28,2,0,0,0
5745,36,18,2,0,0,0
5746,84,18,4,1,7,0
5747,56,18,4,0,6,0
5748,32,23,2,1,0,0
5749,126,61,3,0,38,19
5750,152,14,4,0,19,0
5751,50,16,2,1,4,0
5752,50,24,1,0,0,0
5753,40,16,2,1,0,0
5754,142,32,2,0,9,0
5755,63,18,4,1,8,0
5756,51,12,2,0,1,0
5757,33,25,2,0,0,0
5758,34,27,2,0,0,0
5759,34,26,2,0,0,0
5760,72,23,2,0,14,0
5761,30,22,2,0,0,0
5762,18,9,1,1,0,0
5763,35,28,3,0,2,2
5764,66,18,2,1,0,0
5765,32,24,2,0,0,0
5766,43,21,2,0,3,0
5767,45,16,2,1,0,0
5768,36,29,2,0,0,0
5769,19,11,2,0,4,4
5770,21,6,1,0,2,0
5771,34,25,2,1,0,0
5772,61,18,1,0,6,0
5773,28,19,2,1,0,0
5774,20,7,1,0,1,0
5775,56,13,2,1,0,0
5776,34,25,2,1,0,0
5777,85,18,2,0,0,0
5778,44,27,2,0,2,0
5779,60,15,2,0,0,0
5780,37,22,2,0,0,0
5781,131,27,2,1,4,0
5782,68,17,3,0,0,0
5783,21,12,1,1,0,0
5784,36,29,2,0,0,0
5785,63,16,2,1,10,0
5786,23,15,2,0,0,0
5787,68,18,4,1,0,0
5788,78,15,2,0,4,0
5789,66,18,2,0,0,0
5790,29,22,2,0,0,0
5791,66,25,2,0,0,0
5792,157,14,2,1,18,0
5793,23,14,2,1,0,0
5794,44,15,3,0,0,0
5795,59,17,3,0,0,0
5796,66,19,3,0,0,0
5797,55,22,2,0,0,0
5798,31,22,2,1,0,0
5799,29,21,2,0,0,0
5800,43,24,4,1,2,2
5801,50,14,3,0,1,0
5802,36,23,3,0,0,0
5803,34,11,2,1,0,0
5804,261,13,6,0,41,0
5805,34,13,3,0,10,10
5806,27,13,2,0,3,3
5807,37,16,2,1,6,0
5808,73,15,3,1,0,0
5809,41,13,2,1,0,0
5810,86,16,2,0,0,0
5811,21,12,2,1,0,0
5812,33,25,2,1,0,0
5813,122,17,16,0,6,0
5814,53,40,4,0,0,0
5815,28,20,2,0,0,0
5816,36,25,2,0,8,8
5817,41,16,3,0,4,0
5818,39,30,2,1,0,0
5819,213,11,4,1,25,0
5820,34,26,2,0,0,0
5821,36,19,3,1,0,0
5822,129,18,2,1,11,0
5823,59,41,5,1,0,0
5824,23,15,1,0,0,0
5825,33,23,2,0,2,2
5826,24,17,1,0,0,0
5827,26,18,2,0,0,0
5828,44,15,3,0,6,0
5829,50,14,2,0,0,0
5830,123,17,3,0,20,0
5831,21,13,2,0,2,2
5832,23,15,1,0,0,0
5833,55,16,1,0,19,0
5834,25,12,2,1,0,0
5835,46,32,4,0,5,5
5836,24,5,1,0,3,0
5837,102,16,2,0,5,0
5838,32,16,1,1,0,0
5839,38,14,3,0,0,0
5840,127,50,4,1,22,0
5841,60,28,2,0,0,0
5842,29,14,2,0,0,0
5843,73,19,1,0,0,0
5844,56,48,2,0,3,3
5845,55,13,3,1,6,0
5846,23,14,2,1,0,0
5847,47,20,2,0,0,0
5848,74,26,3,0,0,0
5849,50,22,3,0,0,0
5850,104,20,4,0,6,0
5851,117,42,4,0,26,0
5852,147,18,2,0,8,0
5853,34,26,2,0,0,0
5854,32,23,2,1,0,0
5855,80,15,3,0,1,1
5856,27,19,3,0,0,0
5857,25,11,1,0,0,0
5858,30,23,2,0,2,2
5859,38,18,3,1,1,0
5860,30,12,2,1,0,0
5861,61,25,4,0,8,0
5862,32,24,3,0,0,0
5863,68,11,3,0,12,0
5864,60,14,2,0,0,0
5865,79,26,2,0,0,0
5866,132,54,5,1,19,0
5867,85,19,4,1,0,0
5868,49,23,3,0,0,0
5869,37,17,1,0,0,0
5870,25,17,3,0,0,0
5871,21,14,1,0,1,1
5872,32,25,2,0,1,1
5873,32,16,2,1,0,0
5874,115,34,2,1,7,0
5875,68,42,4,0,13,0
5876,54,27,2,0,7,0
5877,51,33,3,1,0,0
5878,94,20,4,0,7,0
5879,42,25,2,0,0,0
5880,38,25,2,1,0,0
5881,29,22,2,0,2,2
5882,53,21,2,0,0,0
5883,68,24,3,0,0,0
5884,82,15,2,1,17,0
5885,72,16,2,0,0,0
5886,26,19,2,0,0,0
5887,72,20,3,0,10,0
5888,24,16,2,0,0,0
5889,41,22,3,1,1,0
5890,82,16,2,1,5,0
5891,65,16,2,1,4,0
5892,29,20,2,1,1,1
5893,40,15,2,0,0,0
5894,60,20,3,0,0,0
5895,45,20,2,0,0,0
5896,27,18,2,1,0,0
5897,38,31,2,0,0,0
5898,439,14,3,0,211,2
5899,47,14,3,0,2,0
5900,40,13,4,0,10,10
5901,72,23,3,0,2,0
5902,36,20,2,1,0,0
5903,32,12,1,0,0,0
5904,40,22,1,0,1,1
5905,77,23,1,0,22,0
5906,52,15,3,0,0,0
5907,109,14,2,1,8,0
5908,109,15,4,0,5,0
5909,361,20,3,1,23,1
5910,118,42,4,0,21,0
5911,55,14,1,0,21,0
5912,43,26,4,0,0,0
5913,27,15,2,1,0,0
5914,123,23,9,1,10,2
5915,58,21,2,0,0,0
5916,44,36,2,0,0,0
5917,24,15,3,1,0,0
5918,57,24,3,1,0,0
5919,359,16,22,0,7,0
5920,23,14,2,1,6,6
5921,25,16,2,1,0,0
5922,113,15,2,1,10,0
5923,25,16,2,1,0,0
5924,25,16,2,1,0,0
5925,33,24,2,1,0,0
5926,57,21,2,1,0,0
5927,69,17,4,0,0,0
5928,34,26,2,0,0,0
5929,73,26,3,1,3,0
5930,23,16,2,0,0,0
5931,135,32,2,1,10,0
5932,35,26,2,1,0,0
5933,93,14,2,0,20,0
5934,73,17,1,0,7,0
5935,77,20,3,0,0,0
5936,45,15,2,0,0,0
5937,31,23,2,0,0,0
5938,75,18,2,1,0,0
5939,64,12,1,1,0,0
5940,31,22,2,1,0,0
5941,45,15,2,0,0,0
5942,47,18,2,1,12,0
5943,61,21,3,0,0,0
5944,23,14,2,1,0,0
5945,26,18,2,0,0,0
5946,78,10,4,0,0,0
5947,39,30,2,1,0,0
5948,46,18,3,0,5,1
5949,22,13,2,1,0,0
5950,87,21,4,1,0,0
5951,64,15,2,0,0,0
5952,57,30,2,0,0,0
5953,63,15,2,0,0,0
5954,190,13,5,0,39,0
5955,32,14,1,0,6,0
5956,25,16,2,1,0,0
5957,263,214,13,0,51,46
5958,80,17,3,0,5,0
5959,30,22,1,0,0,0
5960,28,20,2,1,0,0
5961,21,14,2,0,0,0
5962,24,5,1,0,2,0
5963,26,11,1,1,0,0
5964,46,15,2,0,0,0
5965,63,22,3,0,0,0
5966,22,15,2,0,0,0
5967,84,17,2,0,1,0
5968,70,16,2,0,0,0
5969,31,22,2,1,1,1
5970,45,28,5,0,0,0
5971,119,25,1,1,11,0
5972,58,18,2,0,23,4
5973,121,46,5,0,18,0
5974,53,17,3,1,0,0
5975,21,6,1,0,3,0
5976,21,12,2,1,0,0
5977,186,16,2,0,50,1
5978,51,28,3,0,0,0
5979,20,11,1,1,0,0
5980,22,13,2,1,0,0
5981,41,24,3,0,2,2
5982,124,50,4,0,25,0
5983,30,22,2,0,0,0
5984,60,35,2,0,1,1
5985,124,50,4,0,20,0
5986,75,14,1,1,19,0
5987,19,10,2,1,0,0
5988,123,17,5,0,0,0
5989,65,29,2,0,10,0
5990,38,30,2,0,0,0
5991,24,16,2,0,0,0
5992,73,11,1,0,6,0
5993,16,9,1,0,0,0
5994,44,14,2,1,2,0
5995,57,35,2,0,0,0
5996,37,28,2,1,0,0
5997,51,25,3,1,0,0
5998,103,31,2,0,5,0
5999,28,19,2,1,0,0
6000,59,37,2,0,8,5
6001,33,16,1,1,0,0
6002,28,19,2,1,0,0
6003,64,18,4,1,9,0
6004,88,14,2,1,0,0
6005,107,19,2,0,16,0
6006,79,19,2,0,0,0
6007,35,12,1,1,1,0
6008,44,13,2,0,0,0
6009,57,16,3,1,0,0
6010,35,27,3,0,0,0
6011,30,11,2,0,1,0
6012,32,23,2,1,0,0
6013,48,39,2,1,0,0
6014,36,11,2,0,0,0
6015,66,14,1,0,0,0
6016,114,21,5,0,0,0
6017,24,16,2,0,0,0
6018,72,27,1,0,0,0
6019,39,17,2,0,0,0
6020,55,15,3,0,34,12
6021,28,20,2,0,0,0
6022,79,13,3,1,10,0
6023,34,16,2,1,0,0
6024,27,17,2,0,0,0
6025,51,15,2,0,0,0
6026,63,13,2,1,0,0
6027,35,27,3,0,0,0
6028,27,18,2,1,0,0
6029,31,22,2,1,0,0
6030,36,29,2,0,0,0
6031,21,13,2,0,0,0
6032,34,13,1,0,0,0
6033,24,16,2,0,0,0
6034,32,25,2,0,3,3
6035,54,26,4,0,4,4
6036,43,35,4,0,1,1
6037,78,29,3,0,1,1
6038,46,17,2,0,0,0
6039,118,42,4,0,15,0
6040,30,22,2,0,0,0
6041,128,50,4,1,19,0
6042,21,13,2,0,0,0
6043,58,16,1,0,0,0
6044,40,24,3,0,0,0
6045,126,50,4,1,25,0
6046,20,0,2,0,0,0
6047,63,15,2,1,7,0
6048,92,36,2,1,8,0
6049,29,21,2,0,0,0
6050,63,27,3,0,7,0
6051,54,21,2,1,0,0
6052,61,31,2,0,0,0
6053,66,12,3,0,0,0
6054,33,25,2,0,0,0
6055,90,19,3,1,1,0
6056,114,26,3,0,24,0
6057,70,16,2,1,3,0
6058,41,11,2,1,3,1
6059,33,15,2,1,0,0
6060,77,22,3,0,0,0
6061,79,14,2,0,15,0
6062,96,14,2,0,19,0
6063,49,18,2,0,0,0
6064,106,14,3,0,4,0
6065,73,29,2,1,0,0
6066,53,36,5,0,6,6
6067,30,22,2,0,0,0
6068,28,19,2,1,4,4
6069,50,14,4,0,11,11
6070,41,21,5,0,0,0
6071,27,18,2,1,0,0
6072,25,17,2,0,0,0
6073,86,21,2,0,36,0
6074,48,17,3,1,5,0
6075,34,26,2,0,0,0
6076,26,17,2,1,0,0
6077,32,11,1,1,0,0
6078,123,26,2,1,7,0
6079,59,26,3,0,0,0
6080,26,17,2,1,0,0
6081,27,18,2,1,0,0
6082,18,9,2,1,0,0
6083,63,21,1,0,0,0
6084,109,23,2,1,0,0
6085,51,16,2,0,0,0
6086,102,13,3,0,0,0
6087,52,15,2,1,0,0
6088,69,14,3,0,2,0
6089,218,12,3,0,81,1
6090,34,16,2,1,0,0
6091,39,20,2,1,2,2
6092,26,17,2,1,0,0
6093,32,23,2,1,3,3
6094,32,18,2,0,0,0
6095,28,20,2,0,0,0
6096,158,38,4,0,1,0
6097,58,13,2,0,0,0
6098,57,16,3,0,0,0
6099,243,25,14,0,62,0
6100,77,23,1,0,23,0
6101,130,54,5,0,21,0
6102,23,14,1,1,0,0
6103,43,24,1,0,0,0
6104,119,42,4,0,18,0
6105,43,15,2,1,0,0
6106,30,22,2,0,0,0
6107,41,23,3,1,0,0
6108,24,15,2,1,0,0
6109,41,13,2,0,0,0
6110,35,26,2,1,0,0
6111,40,26,3,0,0,0
6112,33,14,2,1,3,2
6113,48,17,3,0,0,0
6114,117,42,4,0,20,0
6115,41,13,2,0,0,0
6116,31,24,2,0,0,0
6117,51,16,2,1,0,0
6118,32,24,2,1,0,0
6119,54,24,2,0,2,0
6120,27,18,2,1,0,0
6121,73,14,4,1,4,0
6122,28,19,2,1,0,0
6123,33,25,3,0,0,0
6124,49,11,2,0,0,0
6125,37,19,2,0,0,0
6126,28,19,2,1,0,0
6127,68,22,2,1,23,0
6128,91,36,2,0,8,0
6129,38,26,2,0,0,0
6130,80,14,2,0,26,0
6131,125,50,4,0,18,0
6132,43,35,2,0,0,0
6133,50,17,2,0,1,1
6134,23,14,2,1,0,0
6135,49,32,1,0,0,0
6136,35,14,2,1,7,0
6137,52,16,2,1,0,0
6138,60,22,1,0,6,0
6139,55,13,4,1,3,0
6140,125,50,4,1,18,0
6141,111,15,2,0,23,0
6142,111,17,2,0,4,0
6143,87,16,3,0,21,0
6144,27,18,2,1,0,0
6145,25,17,1,0,0,0
6146,54,18,2,0,10,0
6147,29,20,2,1,0,0
6148,98,26,2,0,27,0
6149,27,20,2,0,0,0
6150,86,19,4,0,31,0
6151,37,16,2,1,6,0
6152,57,14,1,0,0,0
6153,86,23,3,1,10,0
6154,50,16,3,0,2,0
6155,43,14,3,0,6,0
6156,24,15,2,1,0,0
6157,72,17,1,1,0,0
6158,33,24,2,1,0,0
6159,75,39,3,0,6,0
6160,33,19,2,0,0,0
6161,40,20,3,1,1,0
6162,30,15,2,1,0,0
6163,81,19,2,0,24,0
6164,56,16,2,1,0,0
6165,73,14,3,0,0,0
6166,47,12,2,0,0,0
6167,84,11,3,0,14,0
6168,85,18,4,0,28,0
6169,42,34,2,1,0,0
6170,100,31,2,0,0,0
6171,94,21,2,1,0,0
6172,59,10,3,0,0,0
6173,27,18,2,1,0,0
6174,27,18,2,1,0,0
6175,65,57,5,0,5,5
6176,33,12,1,1,1,1
6177,24,15,2,1,0,0
6178,29,20,3,1,0,0
6179,24,16,2,0,0,0
6180,103,15,1,0,23,0
6181,39,16,2,1,0,0
6182,91,11,2,0,0,0
6183,43,16,2,1,0,0
6184,30,21,2,1,0,0
6185,45,26,2,0,7,0
6186,22,12,1,0,0,0
6187,32,23,2,1,3,3
6188,38,30,2,0,0,0
6189,59,25,3,0,0,0
6190,62,29,4,0,0,0
6191,61,13,1,0,5,0
6192,37,10,2,0,0,0
6193,62,12,1,1,0,0
6194,31,16,2,0,0,0
6195,23,15,2,0,0,0
6196,55,33,7,1,0,0
6197,22,13,2,1,0,0
6198,50,23,2,1,0,0
6199,29,13,1,0,0,0
6200,31,20,2,0,3,3
6201,64,12,4,1,0,0
6202,41,16,2,1,0,0
6203,46,21,2,0,9,0
6204,65,15,2,1,2,0
6205,61,17,3,0,0,0
6206,78,14,2,0,15,0
6207,58,24,5,1,3,3
6208,39,30,2,1,0,0
6209,21,12,2,1,0,0
6210,37,30,4,0,0,0
6211,36,15,2,0,0,0
6212,53,12,1,0,8,0
6213,32,24,2,0,0,0
6214,52,14,2,1,3,0
6215,35,27,2,0,3,3
6216,164,24,2,0,10,0
6217,48,23,3,0,1,0
6218,99,25,3,0,1,0
6219,83,31,3,1,0,0
6220,54,16,2,0,0,0
6221,32,24,2,0,0,0
6222,32,24,2,0,0,0
6223,121,46,5,1,20,0
6224,54,18,3,0,0,0
6225,51,10,3,1,0,0
6226,43,24,2,1,1,1
6227,32,11,1,0,0,0
6228,35,27,2,0,0,0
6229,55,29,5,0,1,1
6230,53,19,2,0,2,0
6231,57,16,2,1,0,0
6232,32,24,2,0,0,0
6233,96,17,2,0,0,0
6234,486,11,10,1,222,0
6235,78,16,5,0,0,0
6236,127,50,4,1,21,0
6237,89,19,1,1,2,0
6238,37,29,2,0,0,0
6239,59,31,2,0,0,0
6240,71,14,2,1,4,0
6241,54,17,3,0,13,0
6242,59,21,4,0,4,0
6243,51,16,3,0,0,0
6244,76,21,2,0,1,0
6245,61,21,2,1,9,0
6246,29,21,2,0,0,0
6247,71,28,2,0,0,0
6248,45,15,1,1,4,0
6249,104,23,2,0,0,0
6250,38,12,2,0,7,0
6251,51,23,2,1,0,0
6252,85,21,2,1,0,0
6253,34,26,2,0,0,0
6254,52,20,4,1,3,3
6255,76,15,2,1,0,0
6256,35,9,3,0,0,0
6257,41,17,2,0,0,0
6258,31,22,2,1,0,0
6259,110,15,2,0,11,0
6260,75,14,4,1,4,0
6261,33,26,2,0,0,0
6262,69,15,2,0,0,0
6263,29,20,2,1,0,0
6264,32,23,2,1,0,0
6265,42,20,3,1,0,0
6266,46,33,2,1,0,0
6267,52,14,3,0,0,0
6268,40,19,3,0,0,0
6269,60,24,3,0,0,0
6270,20,4,1,1,3,0
6271,40,32,2,0,2,2
6272,44,28,2,0,0,0
6273,27,15,2,1,0,0
6274,44,18,1,1,0,0
6275,42,34,2,0,0,0
6276,49,22,3,1,0,0
6277,39,16,1,0,4,0
6278,19,11,2,0,3,3
6279,64,39,5,1,0,0
6280,52,16,2,1,4,0
6281,42,34,3,0,0,0
6282,22,13,2,1,0,0
6283,52,26,2,0,0,0
6284,59,21,2,0,0,0
6285,51,42,2,1,0,0
6286,61,28,2,0,0,0
6287,51,23,2,1,0,0
6288,49,14,1,0,0,0
6289,102,13,2,0,5,0
6290,41,20,3,0,2,2
6291,103,18,3,0,7,0
6292,93,14,3,0,27,0
6293,26,8,1,0,0,0
6294,59,19,2,0,0,0
6295,36,21,1,1,1,0
6296,51,16,2,1,0,0
6297,47,13,3,0,6,1
6298,62,20,2,0,0,0
6299,28,19,2,1,0,0
6300,48,16,1,1,0,0
6301,63,31,2,0,0,0
6302,36,16,2,1,0,0
6303,77,18,2,1,9,0
6304,51,10,1,0,18,0
6305,17,10,2,0,0,0
6306,77,23,1,0,24,0
6307,84,27,3,0,9,3
6308,33,25,2,0,0,0
6309,122,33,3,1,6,0
6310,60,17,1,1,0,0
6311,38,21,3,0,1,1
6312,26,19,2,0,0,0
6313,34,20,2,0,2,2
6314,43,19,3,0,2,0
6315,203,14,4,1,12,0
6316,30,22,2,1,0,0
6317,69,25,4,0,0,0
6318,44,22,2,0,1,0
6319,64,29,3,0,0,0
6320,32,24,2,0,0,0
6321,32,9,2,0,0,0
6322,68,31,4,0,0,0
6323,49,17,2,0,4,0
6324,25,16,1,1,3,3
6325,552,22,3,0,94,4
6326,29,20,2,1,1,1
6327,29,21,2,0,0,0
6328,82,11,1,1,11,2
6329,41,16,2,1,0,0
6330,91,19,5,1,0,0
6331,23,14,2,1,0,0
6332,28,12,2,1,0,0
6333,26,14,2,0,0,0
6334,32,20,2,1,3,3
6335,49,12,2,0,0,0
6336,37,25,2,1,8,8
6337,129,73,5,1,41,35
6338,54,17,1,0,0,0
6339,49,19,3,0,4,0
6340,27,18,2,1,0,0
6341,20,11,1,1,0,0
6342,15,6,1,1,0,0
6343,30,21,2,1,0,0
6344,113,15,3,0,0,0
6345,21,8,1,0,5,2
6346,23,15,2,0,0,0
6347,23,16,2,0,1,1
6348,83,11,1,1,6,0
6349,30,22,2,1,2,2
6350,46,16,2,1,0,0
6351,40,13,4,0,10,10
6352,48,18,2,1,0,0
6353,75,14,4,0,0,0
6354,31,22,2,1,0,0
6355,78,69,4,1,9,9
6356,50,25,2,0,0,0
6357,80,27,3,1,25,0
6358,32,23,3,1,0,0
6359,33,24,2,1,0,0
6360,43,24,3,0,1,0
6361,37,28,2,1,0,0
6362,31,24,2,0,0,0
6363,24,15,2,1,0,0
6364,25,16,2,1,0,0
6365,126,38,2,1,0,0
6366,26,18,2,0,0,0
6367,68,13,2,0,0,0
6368,19,4,1,1,0,0
6369,35,20,2,1,0,0
6370,23,16,1,0,0,0
6371,37,25,2,0,8,8
6372,39,20,3,0,1,0
6373,28,15,2,0,1,0
6374,56,17,3,0,3,0
6375,28,19,2,1,0,0
6376,74,28,3,1,12,3
6377,66,23,1,0,0,0
6378,40,25,2,0,0,0
6379,71,24,2,0,4,0
6380,77,14,4,1,4,0
6381,30,23,2,0,0,0
6382,24,16,2,0,0,0
6383,57,16,2,0,1,0
6384,38,29,2,1,0,0
6385,84,13,3,0,4,0
6386,243,60,5,0,85,1
6387,43,14,3,0,6,0
6388,31,23,2,0,0,0
6389,49,17,3,0,0,0
6390,42,17,2,0,1,0
6391,79,22,2,0,25,6
6392,25,17,2,0,0,0
6393,123,46,5,1,15,0
6394,38,25,2,1,8,8
6395,51,43,3,0,10,10
6396,73,15,3,0,0,0
6397,41,22,2,0,3,0
6398,56,23,1,0,0,0
6399,53,18,3,0,0,0
6400,19,12,1,0,0,0
6401,106,45,4,0,18,0
6402,34,12,4,0,9,9
6403,125,50,4,1,18,0
6404,52,19,4,1,0,0
6405,72,14,2,0,13,0
6406,34,25,2,1,0,0
6407,74,30,2,1,0,0
6408,128,50,4,1,24,0
6409,35,28,2,0,0,0
6410,58,22,4,0,0,0
6411,99,11,1,0,12,0
6412,68,48,3,0,0,0
6413,77,22,2,0,3,3
6414,77,16,3,0,1,0
6415,105,32,3,0,0,0
6416,119,42,4,0,26,0
6417,47,19,2,0,0,0
6418,40,10,2,0,0,0
6419,54,13,2,0,26,0
6420,25,16,2,1,0,0
6421,178,26,4,1,34,0
6422,35,18,2,0,0,0
6423,43,35,2,0,0,0
6424,59,18,2,0,0,0
6425,59,15,1,0,17,0
6426,17,9,1,0,2,2
6427,40,33,2,0,0,0
6428,30,23,2,0,3,3
6429,24,15,2,1,0,0
6430,60,20,2,0,0,0
6431,68,22,3,1,4,0
6432,51,15,3,0,1,1
6433,52,44,4,0,11,11
6434,33,25,3,0,9,9
6435,52,16,2,1,0,0
6436,69,16,2,0,0,0
6437,39,25,2,0,0,0
6438,41,24,3,0,0,0
6439,34,25,2,1,0,0
6440,68,16,2,1,0,0
6441,40,10,2,0,0,0
6442,33,26,1,0,1,1
6443,48,18,2,0,0,0
6444,210,18,2,1,68,0
6445,66,19,3,1,3,0
6446,61,15,3,0,1,0
6447,58,17,3,0,19,0
6448,31,23,2,0,0,0
6449,51,23,2,0,0,0
6450,210,18,2,1,80,0
6451,77,16,2,1,3,0
6452,45,19,3,0,0,0
6453,117,37,2,1,5,0
6454,25,16,2,1,0,0
6455,61,11,3,0,13,0
6456,49,14,4,0,0,0
6457,69,12,3,0,7,0
6458,82,16,2,1,6,0
6459,54,23,2,0,1,0
6460,64,19,2,0,11,0
6461,34,25,2,1,0,0
6462,63,18,2,0,1,0
6463,28,15,2,0,2,0
6464,61,22,3,0,0,0
6465,35,16,2,0,3,2
6466,23,14,2,1,0,0
6467,26,19,2,0,0,0
6468,65,31,5,0,3,3
6469,28,19,2,1,0,0
6470,37,17,2,0,0,0
6471,30,23,2,0,0,0
6472,127,50,4,0,16,0
6473,21,8,1,1,1,0
6474,33,24,2,1,1,1
6475,34,15,1,0,0,0
6476,30,22,2,0,0,0
6477,78,37,3,0,0,0
6478,30,22,2,0,0,0
6479,58,28,3,0,0,0
6480,49,23,2,1,0,0
6481,29,22,2,0,2,2
6482,64,14,3,0,6,0
6483,61,19,3,0,1,0
6484,22,13,2,1,0,0
6485,27,16,1,0,0,0
6486,19,10,1,1,0,0
6487,32,25,2,0,0,0
6488,52,16,2,0,0,0
6489,69,18,3,1,0,0
6490,41,16,2,1,0,0
6491,60,23,3,0,6,0
6492,43,11,2,0,2,2
6493,33,24,2,1,0,0
6494,43,15,2,1,1,0
6495,24,5,1,0,0,0
6496,43,16,2,1,0,0
6497,112,71,12,0,18,12
6498,26,17,2,1,0,0
6499,49,17,1,0,0,0
6500,44,13,2,1,0,0
6501,62,18,2,1,0,0
6502,84,17,3,0,3,0
6503,70,15,3,0,1,0
6504,17,8,1,1,0,0
6505,35,26,3,1,0,0
6506,40,33,2,0,0,0
6507,75,10,3,0,0,0
6508,43,25,2,0,0,0
6509,24,15,2,1,0,0
6510,230,23,3,0,80,0
6511,94,12,2,1,0,0
6512,23,14,2,1,0,0
6513,23,15,2,0,0,0
6514,40,15,2,0,0,0
6515,61,20,2,0,0,0
6516,73,18,4,0,2,2
6517,76,18,5,0,17,0
6518,127,27,3,1,26,0
6519,23,16,2,0,0,0
6520,51,43,2,0,0,0
6521,53,25,2,0,0,0
6522,63,11,2,0,0,0
6523,57,15,2,0,0,0
6524,55,19,2,1,0,0
6525,92,15,3,0,23,0
6526,33,25,3,0,0,0
6527,25,17,2,0,0,0
6528,93,22,1,0,26,0
6529,142,25,5,1,18,0
6530,58,17,3,0,1,0
6531,39,31,2,0,0,0
6532,28,11,3,0,4,4
6533,41,16,2,1,0,0
6534,46,13,3,0,0,0
